"","participant","market_center","date","ticker","order_type","order_size","total_orders","total_shrs","cancelled_shrs","mc_exec_shrs","away_exec_shrs","shrs_0to9sec","shrs_10to29sec","shrs_30to59sec","shrs_60to299sec","shrs_5to30min","avg_realzd_spread","avg_effec_spread","px_improved_shrs","px_improved_avg_amt","px_improved_avg_secs","at_quote_shrs","at_quote_avg_secs","outside_quote_shrs","outside_quote_avg_amt","outside_quote_avg_sec","in_sp500","in_r1000","on_nyse","on_nasdaq","on_amex","mcaway_exec_shrs","net_pi_numerator","net_pi_mcaway","avg_quoted_spread_mcaway","effective_over_quoted_mcaway","eoq_wgt"
"4129","T","TCDRG","202212","GRTS","mkt_ordr","100-499",718,144079,296,143783,0,143783,0,0,0,0,0.0061,0.0056,139971,0.0032,0,3562,0,250,0.0075,0,FALSE,FALSE,FALSE,FALSE,FALSE,143783,44603.22,0.310212055667221,1.18042411133444,0.474405761982389,169724.92
"4130","T","TCDRG","202212","GRTX","mkt_ordr","100-499",52,9049,0,9049,0,9049,0,0,0,0,0.0249,0.031,8354,0.006,0,695,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,9049,5012.4,0.553917559951376,4.20783511990275,0.736720881799105,38076.7
"4131","T","TCDRG","202212","GRU","mkt_ordr","100-499",18,3881,0,3881,0,3881,0,0,0,0,0.0182,0.0213,2427,0.0085,0,1454,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,3881,2062.95,0.531551146611698,3.1931022932234,0.667062876288186,12392.43
"4132","T","TCDRG","202212","GRVY","mkt_ordr","100-499",20,3726,0,3726,0,3726,0,0,0,0,0.5108,0.508,3726,0.1189,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,3726,44302.14,11.89,74.58,0.681147760793778,277885.08
"4133","T","TCDRG","202212","GRWG","mkt_ordr","100-499",1728,325634,350,325104,180,325284,0,0,0,0,0.002,0.0027,310928,0.0046,0,13753,0,603,0.0099,0,FALSE,FALSE,FALSE,FALSE,FALSE,325284,142429.91,0.437863251804577,1.14572650360915,0.235658334820285,372686.5
"4134","T","TCDRG","202212","GRX","mkt_ordr","100-499",56,13875,0,13875,0,13875,0,0,0,0,0.0217,0.0282,12875,0.0108,0,1000,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,13875,13905,1.00216216216216,4.82432432432432,0.58453781512605,66937.5
"4135","T","TCDRG","202212","GRZZ","mkt_ordr","100-499",1,100,0,100,0,100,0,0,0,0,0.0698,0.0898,100,1e-04,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,100,1,0.01,9,0.997777777777778,900
"4136","T","TCDRG","202212","GS","mkt_ordr","100-499",1638,281920,121,281799,0,281799,0,0,0,0,-0.0034,0.0281,280321,0.1077,0,1196,0,282,0.0802,0,TRUE,TRUE,TRUE,FALSE,FALSE,281799,3016795.53,10.7054869960504,24.2209739921008,0.11601515285539,6825446.25
"4137","T","TCDRG","202212","GS A","mkt_ordr","100-499",73,19105,0,19105,0,19105,0,0,0,0,0.0305,0.0417,16278,0.0278,0,2781,0.1,46,0.05,0,FALSE,FALSE,FALSE,FALSE,FALSE,19105,45022.84,2.35659984297304,8.88319968594609,0.46942544887258,169713.53
"4138","T","TCDRG","202212","GS C","mkt_ordr","100-499",19,5088,0,5088,0,5088,0,0,0,0,0.0788,0.0813,4236,0.0172,0,852,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,5088,7285.92,1.43198113207547,10.9939622641509,0.739496807853367,55937.28
"4139","T","TCDRG","202212","GS D","mkt_ordr","100-499",153,36302,0,36302,0,36302,0,0,0,0,0.0354,0.0337,32496,0.0178,0,3806,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,36302,57842.88,1.59337997906451,6.55675995812903,0.513973368175831,238023.5
"4140","T","TCDRG","202212","GS J","mkt_ordr","100-499",304,66507,0,66507,0,66507,0,0,0,0,0.0165,0.0173,60831,0.0087,0,5441,0,235,0.0283,0,FALSE,FALSE,FALSE,FALSE,FALSE,66507,52257.92,0.785750672861503,3.30150134572301,0.524004026907686,219572.95
"4141","T","TCDRG","202212","GS K","mkt_ordr","100-499",229,50045,0,50045,0,50045,0,0,0,0,0.0375,0.0413,45081,0.0186,0,4360,0,604,0.0137,0,FALSE,FALSE,FALSE,FALSE,FALSE,50045,83023.18,1.65897052652613,7.44794105305225,0.554515666891252,372732.21
"4142","T","TCDRG","202212","GSAT","mkt_ordr","100-499",806,157774,0,157774,0,157774,0,0,0,0,0.0019,0.0015,156827,0.0043,0,947,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,157774,67435.61,0.427419029751417,1.00483805950283,0.149277785192786,158537.32
"4143","T","TCDRG","202212","GSBC","mkt_ordr","100-499",12,2149,0,2149,0,2149,0,0,0,0,0.3181,0.3851,2149,0.058,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,2149,12464.2,5.8,50.11,0.768509279584913,107686.39
"4144","T","TCDRG","202212","GSBD","mkt_ordr","100-499",632,138794,0,138794,0,138794,0,0,0,0,0.0013,0.0063,131764,0.0064,0,5651,0,1379,0.0091,0,FALSE,FALSE,FALSE,FALSE,FALSE,138794,83074.07,0.598542228050204,1.82708445610041,0.344811646717539,253588.36
"4145","T","TCDRG","202212","GSD","mkt_ordr","100-499",6,810,0,810,0,810,0,0,0,0,0.0469,0.0469,810,0.0052,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,810,421.2,0.52,5.73,0.818499127399651,4641.3
"4146","T","TCDRG","202212","GSDWU","mkt_ordr","100-499",1,100,0,100,0,100,0,0,0,0,-0.1502,0.0298,100,1e-04,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,100,1,0.01,3,0.993333333333333,300
"4147","T","TCDRG","202212","GSDWW","mkt_ordr","100-499",2,200,0,200,0,200,0,0,0,0,0.0564,0.0561,0,0,0,200,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,200,0,0,5.61,1,1122
"4148","T","TCDRG","202212","GSEE","mkt_ordr","100-499",1,209,0,209,0,209,0,0,0,0,0.2213,0.2213,9,0.1006,0,200,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,209,90.54,0.433205741626794,22.9964114832536,0.962324057217165,4806.25
"4149","T","TCDRG","202212","GSEU","mkt_ordr","100-499",3,535,0,535,0,535,0,0,0,0,0.0388,0.0399,253,1e-04,0,282,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,535,2.53,0.00472897196261682,3.99945794392523,0.997635193554267,2139.71
"4150","T","TCDRG","202212","GSEV","mkt_ordr","100-499",3,705,0,705,0,705,0,0,0,0,-0.0077,0.0037,705,0.0032,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,705,225.6,0.32,1.01,0.366336633663366,712.05
"4151","T","TCDRG","202212","GSEVW","mkt_ordr","100-499",4,800,0,800,0,800,0,0,0,0,3e-04,3e-04,0,0,0,800,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,800,0,0,0.03,1,24
"4152","T","TCDRG","202212","GSEW","mkt_ordr","100-499",145,32902,0,32902,0,32902,0,0,0,0,0.0226,0.0038,29895,0.0251,0,3007,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,32902,75036.45,2.28060452252143,4.94120904504285,0.076904254917372,162575.66
"4153","T","TCDRG","202212","GSG","mkt_ordr","100-499",487,111524,0,111524,0,111524,0,0,0,0,0.004,2e-04,101123,0.0055,0,10220,0,181,0.01,0,FALSE,FALSE,FALSE,FALSE,FALSE,111524,55436.65,0.49708269072128,1.01416538144256,0.0197206494778512,113103.78
"4154","T","TCDRG","202212","GSHD","mkt_ordr","100-499",153,30720,0,30720,0,30720,0,0,0,0,0.0199,0.0781,30651,0.0498,0,0,0,69,0.0234,0,FALSE,FALSE,FALSE,FALSE,FALSE,30720,152480.52,4.96355859375,17.7371171875,0.44031958054063,544884.24
"4155","T","TCDRG","202212","GSID","mkt_ordr","100-499",2,399,0,399,0,399,0,0,0,0,0.1058,0.0858,399,0.0421,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,399,1679.79,4.21,17,0.504705882352941,6783
"4156","T","TCDRG","202212","GSIE","mkt_ordr","100-499",611,147236,0,147236,0,147236,0,0,0,0,-0.0017,-0.0013,143371,0.007,0,3739,0,126,0.01,0,FALSE,FALSE,FALSE,FALSE,FALSE,147236,100233.7,0.680768969545492,1.23153793909098,-0.105559070389626,181326.72
"4157","T","TCDRG","202212","GSIG","mkt_ordr","100-499",2,364,0,364,0,364,0,0,0,0,0.013,0.0199,159,1e-04,0,205,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,364,1.59,0.00436813186813187,1.99873626373626,0.995629106303433,727.54
"4158","T","TCDRG","202212","GSIT","mkt_ordr","100-499",13,3717,0,3717,0,3717,0,0,0,0,0.0238,0.0263,3617,0.0047,0,100,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,3717,1699.99,0.457355394135055,3.54471078827011,0.741950516443541,13175.69
"4159","T","TCDRG","202212","GSJY","mkt_ordr","100-499",5,981,0,981,0,981,0,0,0,0,0.0065,0.0371,275,1e-04,0,706,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,981,2.75,0.0028032619775739,3.71560652395515,0.998491087815946,3645.01
"4160","T","TCDRG","202212","GSK","mkt_ordr","100-499",4190,886148,1250,884898,0,884898,0,0,0,0,0.0015,0.0012,875628,0.0049,0,9054,0,216,0.005,0,FALSE,FALSE,TRUE,FALSE,FALSE,884898,428949.72,0.484744818046826,1.08948963609365,0.110143314837081,964087.2
"4161","T","TCDRG","202212","GSL","mkt_ordr","100-499",533,104119,0,104119,0,104119,0,0,0,0,0.0083,0.0079,101560,0.0107,0,2218,0,341,0.0083,0,FALSE,FALSE,TRUE,FALSE,FALSE,104119,108386.17,1.04098358608899,2.87196717217799,0.275072782047468,299026.35
"4162","T","TCDRG","202212","GSL B","mkt_ordr","100-499",68,14315,0,14115,200,14315,0,0,0,0,0.0644,0.0749,10594,0.0182,0,3159,0,562,0.0226,0,FALSE,FALSE,FALSE,FALSE,FALSE,14315,18010.96,1.25818791477471,10.0063758295494,0.748522754650248,143241.27
"4163","T","TCDRG","202212","GSLC","mkt_ordr","100-499",1488,337516,0,337201,315,337516,0,0,0,0,0.0085,0.0026,311892,0.0096,0,25097,0,527,0.0091,0,FALSE,FALSE,FALSE,FALSE,FALSE,337516,298936.75,0.885696529942284,2.03139305988457,0.127990985661226,685627.66
"4164","T","TCDRG","202212","GSM","mkt_ordr","100-499",140,27689,0,27689,0,27689,0,0,0,0,-0.0037,0.0032,27589,0.0035,0,100,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,27689,9656.15,0.348735960128571,1.01747192025714,0.314504993827375,28172.78
"4165","T","TCDRG","202212","GSMG","mkt_ordr","100-499",10,2621,0,2621,0,2621,0,0,0,0,0.0072,0.0079,2421,0.0015,0,200,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,2621,363.15,0.138553987027852,1.0671079740557,0.740318711139873,2796.89
"4166","T","TCDRG","202212","GSMGW","mkt_ordr","100-499",16,3100,0,2910,190,3100,0,0,0,0,0.002,0.0019,2410,1e-04,0,690,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,3100,24.1,0.0077741935483871,0.205548387096774,0.92435655994978,637.2
"4167","T","TCDRG","202212","GSP","mkt_ordr","100-499",5,900,0,900,0,900,0,0,0,0,0.1089,0.045,900,0.0167,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,900,1503,1.67,7.84,0.573979591836735,7056
"4168","T","TCDRG","202212","GSPY","mkt_ordr","100-499",3,699,0,699,0,699,0,0,0,0,-0.0066,0.0098,699,1e-04,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,699,6.99,0.01,1,0.98,699
"4169","T","TCDRG","202212","GSQD","mkt_ordr","100-499",2,425,0,425,0,425,0,0,0,0,0.0276,0.0276,100,0.01,0,325,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,425,100,0.235294117647059,3.23058823529412,0.854333576110706,1373
"4170","T","TCDRG","202212","GSRM","mkt_ordr","100-499",2,250,0,250,0,250,0,0,0,0,0.043,0.043,250,0.0085,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,250,212.5,0.85,6,0.716666666666667,1500
"4171","T","TCDRG","202212","GSRMR","mkt_ordr","100-499",3,300,0,300,0,300,0,0,0,0,0.3118,0.3118,300,0.0691,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,300,2073,6.91,45,0.692888888888889,13500
"4172","T","TCDRG","202212","GSRMW","mkt_ordr","100-499",1,100,0,100,0,100,0,0,0,0,0.0187,0.0151,100,1e-04,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,100,1,0.01,1.53,0.986928104575163,153
"4173","T","TCDRG","202212","GSSC","mkt_ordr","100-499",222,51942,0,51942,0,51942,0,0,0,0,-3e-04,0.0128,51411,0.0491,0,410,0,121,0.01,0,FALSE,FALSE,FALSE,FALSE,FALSE,51942,252307.01,4.85747583843518,10.9949516768704,0.116417064632734,571099.78
"4174","T","TCDRG","202212","GSST","mkt_ordr","100-499",130,28975,0,28975,0,28975,0,0,0,0,-0.0025,-0.0013,28325,0.0069,0,650,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,28975,19544.25,0.674521138912856,1.21904227782571,-0.106641092244863,35321.75
"4175","T","TCDRG","202212","GSUN","mkt_ordr","100-499",184,38078,0,38078,0,38078,0,0,0,0,0.0139,0.0121,35911,0.005,0,2167,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,38078,17955.5,0.471545249225274,2.15309049845055,0.561982880362328,81985.38
"4176","T","TCDRG","202212","GSUS","mkt_ordr","100-499",160,42381,0,42381,0,42381,0,0,0,0,0.0116,0.0039,35860,0.0118,0,6521,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,42381,42314.8,0.998437979283169,2.38687595856634,0.163393492904529,101158.19
"4177","T","TCDRG","202212","GSY","mkt_ordr","100-499",644,156532,0,156532,0,156532,0,0,0,0,-1e-04,-3e-04,146990,0.0054,0,9542,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,156532,79374.6,0.507082257940868,0.984164515881737,-0.0304827084454699,154053.24
"4178","T","TCDRG","202212","GT","mkt_ordr","100-499",1250,243950,0,243750,200,243950,0,0,0,0,-7e-04,0.0013,239992,0.0046,0,3752,0,206,0.0084,0,TRUE,TRUE,FALSE,TRUE,FALSE,243950,110223.28,0.451827341668375,1.03365468333675,0.125767339998254,252160.06
"4179","T","TCDRG","202212","GTACW","mkt_ordr","100-499",1,200,0,200,0,200,0,0,0,0,0.17,0.24,200,0.015,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,200,300,1.5,27,0.888888888888889,5400
"4180","T","TCDRG","202212","GTBP","mkt_ordr","100-499",41,8108,0,8108,0,8108,0,0,0,0,0.0276,0.0335,7808,0.0061,0,100,0,200,0.02,0,FALSE,FALSE,FALSE,FALSE,FALSE,8108,4362.88,0.538095707942773,4.42619141588555,0.756858365405728,35887.56
"4181","T","TCDRG","202212","GTE","mkt_ordr","100-499",571,120414,0,120414,0,120414,0,0,0,0,9e-04,0.0015,91571,0.0019,0,28843,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,120414,17398.49,0.144488929858654,0.438977859717309,0.341702882456524,52859.08
"4182","T","TCDRG","202212","GTEC","mkt_ordr","100-499",19,3656,0,3656,0,3656,0,0,0,0,0.0318,0.0504,3656,0.0086,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,3656,3144.16,0.86,6.76,0.745562130177515,24714.56
"4183","T","TCDRG","202212","GTEK","mkt_ordr","100-499",69,12119,0,12119,0,12119,0,0,0,0,0.0255,0.0091,11504,0.0297,0,615,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,12119,34166.88,2.81928211898672,6.54856423797343,0.138961758170309,79362.05
"4184","T","TCDRG","202212","GTES","mkt_ordr","100-499",230,54434,0,54434,0,54434,0,0,0,0,0.0032,0.0037,51618,0.0036,0,2422,0,394,0.0068,0,FALSE,FALSE,FALSE,FALSE,FALSE,54434,18314.56,0.336454421868685,1.04290884373737,0.354776932060589,56769.7
"4185","T","TCDRG","202212","GTH","mkt_ordr","100-499",16,3150,0,3150,0,3150,0,0,0,0,0.0202,0.0159,2397,0.0032,0,753,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,3150,767.04,0.243504761904762,2.07700952380952,0.765523692488284,6542.58
"4186","T","TCDRG","202212","GTHX","mkt_ordr","100-499",375,70279,0,70279,0,70279,0,0,0,0,-0.0016,0.0088,67980,0.0066,0,2299,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,70279,44866.8,0.638409766786665,2.15681953357333,0.408008174212913,151579.12
"4187","T","TCDRG","202212","GTIM","mkt_ordr","100-499",18,4023,0,4023,0,4023,0,0,0,0,0.0482,0.0802,4023,0.0101,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,4023,4063.23,1.01,10.04,0.798804780876494,40390.92
"4188","T","TCDRG","202212","GTIP","mkt_ordr","100-499",114,23805,0,23805,0,23805,0,0,0,0,9e-04,0.0018,22760,0.0092,0,1045,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,23805,20939.2,0.879613526570048,1.9392270531401,0.0928204872701908,46163.3
"4189","T","TCDRG","202212","GTLB","mkt_ordr","100-499",2050,378714,100,378614,0,378614,0,0,0,0,0.0752,0.028,373372,0.0438,0,4199,0,1043,0.0252,0,FALSE,FALSE,FALSE,FALSE,FALSE,378614,1632741,4.31241581135404,11.4248316227081,0.245080198331737,4325601.2
"4190","T","TCDRG","202212","GTLS","mkt_ordr","100-499",574,100186,0,100186,0,100186,0,0,0,0,0.1282,0.0795,99006,0.1005,0,1080,0,100,0.0595,0,FALSE,FALSE,FALSE,TRUE,FALSE,100186,994415.3,9.92569121434133,27.8013824286827,0.28595700305169,2785309.3
"4191","T","TCDRG","202212","GTLS B","mkt_ordr","100-499",7,1400,0,1400,0,1400,0,0,0,0,0.2425,0.2039,1000,0.0823,0,400,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1400,8230,5.87857142857143,32.1471428571429,0.634270986090743,45006
"4192","T","TCDRG","202212","GTN","mkt_ordr","100-499",284,61876,0,61876,0,61876,0,0,0,0,0.0058,0.0064,60281,0.0071,0,1537,0,58,0.02,0,FALSE,FALSE,TRUE,FALSE,FALSE,61876,42683.51,0.6898233563902,2.0196467127804,0.316887105031814,124967.66
"4193","T","TCDRG","202212","GTN A","mkt_ordr","100-499",2,639,0,639,0,639,0,0,0,0,0.2926,0.3834,591,0.0306,0,48,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,639,1808.46,2.83014084507042,44.0002816901408,0.871358057886953,28116.18
"4194","T","TCDRG","202212","GTO","mkt_ordr","100-499",335,75866,0,75866,0,75866,0,0,0,0,0.0017,1e-04,73685,0.0157,0,2015,0,166,0.0249,0,FALSE,FALSE,FALSE,FALSE,FALSE,75866,115272.11,1.5194172620146,3.04883452402921,0.00327994186669876,231302.88
"4195","T","TCDRG","202212","GTPAU","mkt_ordr","100-499",8,1200,0,1200,0,1200,0,0,0,0,0.0424,0.289,1200,0.0155,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1200,1860,1.55,32,0.903125,38400
"4196","T","TCDRG","202212","GTPB","mkt_ordr","100-499",1,100,0,100,0,100,0,0,0,0,0.0072,0.0072,100,0.0014,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,100,14,0.14,1,0.72,100
"4197","T","TCDRG","202212","GTPBW","mkt_ordr","100-499",1,100,0,100,0,100,0,0,0,0,0.0099,0.0099,0,0,0,100,1.2,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,100,0,0,0.99,1,99
"4198","T","TCDRG","202212","GTR","mkt_ordr","100-499",5,1388,0,1388,0,1388,0,0,0,0,0.0097,0.0725,1288,0.0052,0,100,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1388,669.76,0.482536023054755,8.21507204610951,0.882524213945689,11402.52
"4199","T","TCDRG","202212","GTX","mkt_ordr","100-499",139,29625,140,29485,0,29485,0,0,0,0,0.0101,0.0121,28660,0.0087,0,825,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,29485,24934.2,0.845657113786671,2.90131422757334,0.417052378711851,85545.25
"4200","T","TCDRG","202212","GTXAP","mkt_ordr","100-499",7,1262,0,1262,0,1262,0,0,0,0,0.0229,0.0272,1162,0.0187,0,100,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1262,2172.94,1.72182250396197,6.16364500792393,0.441297316198968,7778.52
"4201","T","TCDRG","202212","GTY","mkt_ordr","100-499",184,33858,0,33858,0,33858,0,0,0,0,0.0038,0.0107,31308,0.0164,0,1822,0,728,0.0094,0,FALSE,FALSE,TRUE,FALSE,FALSE,33858,50660.8,1.49627266820249,4.06254533640499,0.263381676116102,137549.66
"4202","T","TCDRG","202212","GUG","mkt_ordr","100-499",106,23096,0,23096,0,23096,0,0,0,0,0.0172,0.0159,22145,0.0134,0,951,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,23096,29674.3,1.28482421198476,4.15964842396952,0.382243843214681,96071.24
"4203","T","TCDRG","202212","GUNR","mkt_ordr","100-499",594,132928,0,132928,0,132928,0,0,0,0,1e-04,0.0011,119220,0.0054,0,13708,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,132928,64378.8,0.484313312469909,1.07862662493982,0.101981536016819,143379.68
"4204","T","TCDRG","202212","GURE","mkt_ordr","100-499",58,6642,0,6642,0,6642,0,0,0,0,0.0453,0.0433,6351,0.0107,0,291,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,6642,6795.57,1.02312104787715,6.37624209575429,0.679083374654672,42351
"4205","T","TCDRG","202212","GURU","mkt_ordr","100-499",13,2852,0,2852,0,2852,0,0,0,0,0.1138,0.0906,2271,0.0151,0,581,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,2852,3429.21,1.20238779803647,11.4647755960729,0.790246605707952,32697.54
"4206","T","TCDRG","202212","GUSH","mkt_ordr","100-499",2297,534456,0,534006,0,534006,0,0,0,0,0.0033,0.0298,532045,0.0767,0,1539,0,422,0.0363,0,FALSE,FALSE,FALSE,FALSE,FALSE,534006,4079253.29,7.63896527379842,18.2579305475968,0.163216745305904,9749844.46
"4207","T","TCDRG","202212","GUT","mkt_ordr","100-499",151,32586,0,32586,0,32586,0,0,0,0,0.0117,0.0146,30367,0.0075,0,1984,0,235,0.01,0,FALSE,FALSE,TRUE,FALSE,FALSE,32586,22540.25,0.691715767507519,2.84343153501504,0.513464095062967,92656.06
"4208","T","TCDRG","202212","GUT C","mkt_ordr","100-499",8,1842,0,1842,0,1842,0,0,0,0,0.2321,0.2517,1638,0.0328,0,200,0,4,0.1817,0,FALSE,FALSE,FALSE,FALSE,FALSE,1842,5299.96,2.87728555917481,30.9245711183496,0.813915895669931,56963.06
"4209","T","TCDRG","202212","GVA","mkt_ordr","100-499",53,10357,0,10357,0,10357,0,0,0,0,0.059,0.037,9965,0.02,0,392,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,10357,19930,1.92430240417109,7.54860480834218,0.490156803004314,78180.9
"4210","T","TCDRG","202212","GVAL","mkt_ordr","100-499",51,11462,0,11462,0,11462,0,0,0,0,0.0412,0.0475,9964,0.0129,0,1466,0,32,0.1,0,FALSE,FALSE,FALSE,FALSE,FALSE,11462,12533.56,1.09348804746118,6.93697609492235,0.68473639450435,79511.62
"4211","T","TCDRG","202212","GVI","mkt_ordr","100-499",338,81408,0,81408,0,81408,0,0,0,0,2e-04,0.0065,75986,0.0335,0,5172,0,250,0.02,0,FALSE,FALSE,FALSE,FALSE,FALSE,81408,254053.1,3.12073874803459,6.89147749606918,0.0943193967288948,561021.4
"4212","T","TCDRG","202212","GVIP","mkt_ordr","100-499",37,7112,0,7112,0,7112,0,0,0,0,0.0072,0.0122,7112,0.0611,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,7112,43454.32,6.11,13.44,0.0907738095238095,95585.28
"4213","T","TCDRG","202212","GVLU","mkt_ordr","100-499",9,1437,0,1437,0,1437,0,0,0,0,0.0278,0.0456,937,1e-04,0,500,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1437,9.37,0.0065205288796103,4.57304105775922,0.997148274508252,6571.46
"4214","T","TCDRG","202212","GVP","mkt_ordr","100-499",12,2529,0,2529,0,2529,0,0,0,0,0.0175,0.0189,2026,0.0012,0,503,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,2529,243.12,0.0961328588374852,2.08226571767497,0.907665138006665,5266.05
"4215","T","TCDRG","202212","GWAV","mkt_ordr","100-499",84,12811,0,12811,0,12811,0,0,0,0,0.02,0.0224,9939,0.0018,0,2872,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,12811,1789.02,0.139647178206229,2.51929435641246,0.889137862869593,32274.68
"4216","T","TCDRG","202212","GWH","mkt_ordr","100-499",696,140127,0,140027,0,140027,0,0,0,0,0.0017,0.0028,138064,0.0038,0,1963,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,140027,52464.32,0.374672884515129,1.02934576903026,0.27201743906111,144136.2
"4217","T","TCDRG","202212","GWH WS","mkt_ordr","100-499",9,1300,0,1300,0,1300,0,0,0,0,0.0184,0.0224,699,0.0092,0,500,0,101,0.0049,0,FALSE,FALSE,FALSE,FALSE,FALSE,1300,593.59,0.456607692307692,3.15321538461538,0.710385979634951,4099.18
"4218","T","TCDRG","202212","GWIIW","mkt_ordr","100-499",2,200,0,200,0,200,0,0,0,0,0.0798,0.0798,200,1e-04,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,200,2,0.01,8,0.9975,1600
"4219","T","TCDRG","202212","GWRE","mkt_ordr","100-499",411,82691,164,82527,0,82527,0,0,0,0,-0.0266,0.0321,80824,0.022,0,1339,0,364,0.0115,0,FALSE,FALSE,TRUE,FALSE,FALSE,82527,177394.2,2.14952924497437,7.50905848994874,0.427483685777218,619700.07
"4220","T","TCDRG","202212","GWRS","mkt_ordr","100-499",38,7871,0,7871,0,7871,0,0,0,0,0.1211,0.1219,7481,0.0271,0,344,0,46,0.0083,0.1,FALSE,FALSE,FALSE,FALSE,FALSE,7871,20235.33,2.57087155380511,17.3317431076102,0.703333757274967,136418.15
"4221","T","TCDRG","202212","GWW","mkt_ordr","100-499",115,19346,318,19028,0,19028,0,0,0,0,0.0975,0.1656,19028,0.4708,0,0,0,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,19028,895838.24,47.08,110.72,0.149566473988439,2106780.16
"4222","T","TCDRG","202212","GWX","mkt_ordr","100-499",484,113483,0,113483,0,113483,0,0,0,0,-5e-04,-8e-04,110940,0.0172,0,2359,0,184,0.0188,0,FALSE,FALSE,FALSE,FALSE,FALSE,113483,190470.88,1.67840892468475,3.27681784936951,-0.0244139295125583,371863.12
"4223","T","TCDRG","202212","GXC","mkt_ordr","100-499",139,28712,0,28712,0,28712,0,0,0,0,0.0175,0.0128,27630,0.0538,0,1082,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,28712,148649.4,5.17725689607133,11.6345137921427,0.110017489588989,334050.16
